v0101,v0102,v0103,v0103A,v0103B,v0104,v0201,v02A01,v02A02,v02A03,v02B01,v0301,v0302,v04A02,V04A03,V04B01,Exception,route,soortGezag,gezag_ouder1,gezag_ouder2,gezag_niet_ouder1,gezag_niet_ouder2,Index,Uitleg
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Ja,,,,Ja,,Nee,,,,27,OG2,Ja,Ja,Nee,Nee,2750,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders gehuwd/partnerschap - beide ouders bevoegd - soort gezag is OG2 - beide ouders gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Nee,,,,27a,OG2,Ja,Ja,Nee,Nee,2751,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders gehuwd/partnerschap - beide ouders bevoegd - soort gezag is OG2 - beide ouders gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder1,,,,28,OG1,Nee,Ja,Nee,Nee,2850,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders gehuwd/partnerschap - ouder1 onbevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder1,,,,28a,OG1,Nee,Ja,Nee,Nee,2851,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders gehuwd/partnerschap - ouder1 onbevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder2,,,,29,OG1,Ja,Nee,Nee,Nee,2950,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders gehuwd/partnerschap - ouder2 is onbevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder2,,,,29a,OG1,Ja,Nee,Nee,Nee,2951,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders gehuwd/partnerschap - ouder2 is onbevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Ja,,,,Ja,,Ja_beiden,,,,30,G,Nee,Nee,Nee,Nee,3050,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders gehuwd/partnerschap - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Ja_beiden,,,,30a,G,Nee,Nee,Nee,Nee,3051,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders gehuwd/partnerschap - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,,,,Ja,,,,,,31e,N,Nee,Nee,Nee,Nee,3100,gezag is niet te bepalen omdat bij bepaling adoptie relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,,,Ja,,,,,,31ee,N,Nee,Nee,Nee,Nee,3110,gezag is niet te bepalen omdat bij het bepalen van erkenning relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,,,Ja,,,,,,31aee,N,Nee,Nee,Nee,Nee,3111,gezag is niet te bepalen omdat bij het bepalen van erkenning relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,,,,31v1eee,N,Nee,Nee,Nee,Nee,3120,gezag is niet te bepalen omdat bij de bepaling gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,,,,31v2eee,N,Nee,Nee,Nee,Nee,3120,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,,,,31eee,N,Nee,Nee,Nee,Nee,3120,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,,,,31v1aeee,N,Nee,Nee,Nee,Nee,3121,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,,,,31v2aeee,N,Nee,Nee,Nee,Nee,3121,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,,,,31aeee,N,Nee,Nee,Nee,Nee,3121,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Nee,,,,31nn,OG2,Ja,Ja,Nee,Nee,3150,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - beide ouders bevoegd - soort gezag is OG2 - beide ouders gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Ja,,,31v1,G,Nee,Nee,Nee,Nee,3150,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning  voor 20230101 door ouder2; ouder1 heeft van rechtswege het ouderlijk gezag - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Ja,,,31v2,G,Nee,Nee,Nee,Nee,3150,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 door ouder1; ouder2 heeft van rechtswege het ouderlijk gezag - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Ja,,,31,G,Nee,Nee,Nee,Nee,3150,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning ongeboren vrucht voor 1-1-2023; wie gezag heeft valt niet te bepalen - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Nee,,,,31ann,OG2,Ja,Ja,Nee,Nee,3151,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - beide ouders bevoegd - soort gezag is OG2 - beide ouders gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,,,,,31ne,N,Nee,Nee,Nee,Nee,3160,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,,,,,31ane,N,Nee,Nee,Nee,Nee,3161,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_beiden,,,,31anb,G,Nee,Nee,Nee,Nee,3162,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_ouder1,,,,31no2,OG1,Nee,Ja,Nee,Nee,3170,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - ouder1 onbevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_ouder1,,,,31ano2,OG1,Nee,Ja,Nee,Nee,3171,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - ouder1 onbevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_ouder2,,,,31no1,OG1,Ja,Nee,Nee,Nee,3180,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - ouder2 is onbevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_ouder2,,,,31ano1,OG1,Ja,Nee,Nee,Nee,3181,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - ouder2 is onbevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_beiden,,,,31nb,G,Nee,Nee,Nee,Nee,3190,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Nee,,,32v1,OG1,Ja,Nee,Nee,Nee,3250,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning  voor 20230101 door ouder2; ouder1 heeft van rechtswege het ouderlijk gezag - beiden bevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Nee,,,32v2,OG1,Nee,Ja,Nee,Nee,3250,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 door ouder1; ouder2 heeft van rechtswege het ouderlijk gezag - beiden bevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Nee,,,32,N,Nee,Nee,Nee,Nee,3250,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning ongeboren vrucht voor 1-1-2023; wie gezag heeft valt niet te bepalen - beiden bevoegd - soort gezag is ???
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Nee,,,32v1a,OG1,Ja,Nee,Nee,Nee,3251,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning  voor 20230101 door ouder2; ouder1 heeft van rechtswege het ouderlijk gezag - beiden bevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Nee,,,32v2a,OG1,Nee,Ja,Nee,Nee,3251,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 door ouder1; ouder2 heeft van rechtswege het ouderlijk gezag - beiden bevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Nee,,,32a,N,Nee,Nee,Nee,Nee,3251,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - er kan niet bepaald worden welke ouder gezag heeft, beiden bevoegd beide familiaire betrekking ingangsdatum gelijk geboortedatum kind - soort gezag is N - gezag kan niet worden bepaald omdat niet kan worden vastgesteld welke ouder de geboortemoeder is
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Nee_ouder1,,,32v1o1,OG1,Ja,Nee,Nee,Nee,3260,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning  voor 20230101 door ouder2; ouder1 heeft van rechtswege het ouderlijk gezag - ouder1 bevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Nee_ouder1,,,32v2o1,OG1,Ja,Nee,Nee,Nee,3260,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 door ouder1; ouder2 heeft van rechtswege het ouderlijk gezag - ouder1 bevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Nee_ouder1,,,32o1,OG1,Ja,Nee,Nee,Nee,3260,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning ongeboren vrucht voor 1-1-2023; wie gezag heeft valt niet te bepalen - ouder1 bevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Ja,,,32v1ab,G,Nee,Nee,Nee,Nee,3261,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning  voor 20230101 door ouder2; ouder1 heeft van rechtswege het ouderlijk gezag - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Ja,,,32v2ab,G,Nee,Nee,Nee,Nee,3261,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 door ouder1; ouder2 heeft van rechtswege het ouderlijk gezag - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Ja,,,32ab,G,Nee,Nee,Nee,Nee,3261,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning ongeboren vrucht voor 1-1-2023; wie gezag heeft valt niet te bepalen - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Nee_ouder2,,,32v1o2,OG1,Nee,Ja,Nee,Nee,3270,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning  voor 20230101 door ouder2; ouder1 heeft van rechtswege het ouderlijk gezag - ouder2 is bevoegd tot gezag - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Nee_ouder2,,,32v2o2,OG1,Nee,Ja,Nee,Nee,3270,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 door ouder1; ouder2 heeft van rechtswege het ouderlijk gezag - ouder2 is bevoegd tot gezag - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Nee_ouder2,,,32o2,OG1,Nee,Ja,Nee,Nee,3270,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - ouder2 is bevoegd tot gezag - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Nee_ouder1,,,32ao1,OG1,Ja,Nee,Nee,Nee,3271,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - ouder2 is bevoegd tot gezag - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Nee_ouder2,,,32ao2,OG1,Nee,Ja,Nee,Nee,3281,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - ouder2 is bevoegd tot gezag - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,,,,,33e,N,Nee,Nee,Nee,Nee,3300,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,,,,Ja,,,,,,33ae,N,Nee,Nee,Nee,Nee,3301,gezag is niet te bepalen omdat bij de bepaling van de adoptie relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,,,,,33aee,N,Nee,Nee,Nee,Nee,3311,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Nee,,,,33,OG2,Ja,Ja,Nee,Nee,3350,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - beide ouders bevoegd - soort gezag is OG2 - beide ouders gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Nee,,,,33a,OG2,Ja,Ja,Nee,Nee,3351,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - beide ouders bevoegd - soort gezag is OG2 - beide ouders gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_ouder1,,,,34,OG1,Nee,Ja,Nee,Nee,3450,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - ouder2 is bevoegd tot gezag - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_ouder1,,,,34a,OG1,Nee,Ja,Nee,Nee,3451,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - ouder1 onbevoegd - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_ouder2,,,,35,OG1,Ja,Nee,Nee,Nee,3550,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - ouder2 is onbevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_ouder2,,,,35a,OG1,Ja,Nee,Nee,Nee,3551,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - ouder2 is onbevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_beiden,,,,36,G,Nee,Nee,Nee,Nee,3650,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_beiden,,,,36a,G,Nee,Nee,Nee,Nee,3651,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - beide ouders onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,,,,,,,,,,,,37e,N,Nee,Nee,Nee,Nee,3700,gezag is niet te bepalen omdat bij het bepalen van het aantal ouders relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,,,,,,,,,,,,37ae,N,Nee,Nee,Nee,Nee,3701,gezag is niet te bepalen omdat bij het bepalen van het aantal ouders relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Nee,Geen_ouders,,,,,,,,,,,37,G,Nee,Nee,Nee,Nee,3750,Ingezeten - minderjarig - heeft geen ouders - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Geen_ouders,,,,,,,,,,,37a,G,Nee,Nee,Nee,Nee,3751,Ingezeten - minderjarig - adoptie NL akte - heeft geen ouders - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,1_of_2_puntouders,,,,,,,,,,,38,N,Nee,Nee,Nee,Nee,3850,gezag is niet te bepalen omdat één of meer ouders van minderjarige onbekend is.
Ja,Ja,Nee,Ja,Ja,Nee,1_of_2_puntouders,,,,,,,,,,,38a,N,Nee,Nee,Nee,Nee,3851,gezag is niet te bepalen omdat één of meer ouders van minderjarige onbekend is.
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,,,,,,,,39e,N,Nee,Nee,Nee,Nee,3900,gezag is niet te bepalen omdat bij bepaling huwelijk/partnerschap relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,,,,,,,,39ae,N,Nee,Nee,Nee,Nee,3901,gezag is niet te bepalen omdat bij bepaling huwelijk/partnerschap relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Nee,,,,,,,39ee,N,Nee,Nee,Nee,Nee,3910,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Nee,,,,,,,39aee,N,Nee,Nee,Nee,Nee,3911,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Nee,,,,Ja,,,39,G,Nee,Nee,Nee,Nee,3950,Ingezeten - minderjarig - heeft één ouder - ouder ongehuwd/geen partnerschap - ouder onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Nee,,,,Ja,,,39a,G,Nee,Nee,Nee,Nee,3951,Ingezeten - minderjarig - adoptie NL akte - heeft één ouder - ouder ongehuwd/geen partnerschap - ouder onbevoegd - soort gezag is G - tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Nee,,,,Nee,,,40,N,Nee,Nee,Nee,Nee,4050,Ingezeten - minderjarig - heeft één ouder - ouder ongehuwd/geen partnerschap - beide ouders bevoegd - situatie mag niet voorkomen - soort gezag is N - gezag is niet te bepalen. Neem contact op met RvIG info@rvig.nl onder vermelding van gezag BRP API route 40.
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Nee,,,,Nee,,,40a,N,Nee,Nee,Nee,Nee,4051,Ingezeten - minderjarig - adoptie NL akte - heeft één ouder - ouder ongehuwd/geen partnerschap - beide ouders bevoegd - situatie mag niet voorkomen - soort gezag is N - eem contact op met RvIG info@rvig.nl onder vermelding van gezag BRP API route 40a.
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Nee,,,,Nee_ouder1,,,40o1,OG1,Ja,Nee,Nee,Nee,4060,Ingezeten - minderjarig - heeft één ouder - ouder ongehuwd/geen partnerschap - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Nee,,,,Nee_ouder1,,,40ao1,OG1,Ja,Nee,Nee,Nee,4061,Ingezeten - minderjarig - adoptie NL akte - heeft één ouder - ouder ongehuwd/geen partnerschap - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Nee,,,,Nee_ouder2,,,40o2,OG1,Nee,Ja,Nee,Nee,4070,Ingezeten - minderjarig - heeft één ouder - ouder ongehuwd/geen partnerschap - ouder2 is bevoegd tot gezag - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Nee,,,,Nee_ouder2,,,40ao2,OG1,Nee,Ja,Nee,Nee,4071,Ingezeten - minderjarig - adoptie NL akte - heeft één ouder - ouder ongehuwd/geen partnerschap - soort gezag is OG1 - ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Ja,,,,,,,41e,N,Nee,Nee,Nee,Nee,4100,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,,,41ae,N,Nee,Nee,Nee,Nee,4101,gezag is niet te bepalen omdat bij de bepaling van gezag relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
